entity_type,entity_id,episode_num,episode_title,supporter_id,user_id,npub,name,username,ids,firstseen,lastseen,updated,btc_d7_total,btc_d7_boosts,btc_d7_streams,btc_d7_zaps,btc_d7_purchases,btc_d7_subscriptions,btc_d30_total,btc_d30_boosts,btc_d30_streams,btc_d30_zaps,btc_d30_purchases,btc_d30_subscriptions,btc_m3_total,btc_m3_boosts,btc_m3_streams,btc_m3_zaps,btc_m3_purchases,btc_m3_subscriptions,btc_alltime_total,btc_alltime_boosts,btc_alltime_streams,btc_alltime_zaps,btc_alltime_purchases,btc_alltime_subscriptions,usd_d7_total,usd_d7_boosts,usd_d7_streams,usd_d7_zaps,usd_d7_purchases,usd_d7_subscriptions,usd_d30_total,usd_d30_boosts,usd_d30_streams,usd_d30_zaps,usd_d30_purchases,usd_d30_subscriptions,usd_m3_total,usd_m3_boosts,usd_m3_streams,usd_m3_zaps,usd_m3_purchases,usd_m3_subscriptions,usd_alltime_total,usd_alltime_boosts,usd_alltime_streams,usd_alltime_zaps,usd_alltime_purchases,usd_alltime_subscriptions
EPISODE,9bujoMt5jRPVOwtIZmop,006,Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,1QV35qKH6RCccCZR9Ua2,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,Matthew D,,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-04-09T11:08:23.954Z,2026-04-09T11:08:25.807Z,2026-04-30T00:02:44.681Z,0,0,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,7.13145,7.13145,0,0,0,0,7.131457000000001,7.131457000000001,0,0,0,0,7.131453070000001,7.131453070000001,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",8UrGCRMWZYWHgBzmm7NS,,,Anonymous,,uuid:740e8896-a5af-499c-9597-26f1abb2f207,2026-04-15T20:33:28.868Z,2026-04-15T20:33:28.931Z,2026-04-30T00:03:49.081Z,0,0,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,4900,4900,0,0,0,0,0,0,0,0,0,0,3.67056,3.67056,0,0,0,0,3.670558,3.670558,0,0,0,0,3.67056,3.67056,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",bqrgYmhZWPlsey7Tuqbq,iNOsu5YCLobboP0b7h9R6TgXfU12,npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,Reed,,fountain:BpA9eMhqose45sa3mtJ8;npub:npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,2026-04-15T23:50:19.018Z,2026-04-20T20:46:04.540Z,2026-04-30T00:04:29.183Z,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171658,3.171658,0,0,0,0,3.171662,3.171662,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",sql4O5RYCYgQojqRiT2F,LpT5bOLeFocnUcK46y0v6SOTJca2,npub1a6hvdlk99q83hsw8cgzdjww8m7xnxx9yg77mfmm60n45fed6kdgsaprzvp,KT,,fountain:OSAxX4OlbIfagpT84oB9;npub:npub1a6hvdlk99q83hsw8cgzdjww8m7xnxx9yg77mfmm60n45fed6kdgsaprzvp,2026-04-22T15:58:04.026Z,2026-04-22T15:58:06.484Z,2026-04-30T00:04:46.691Z,0,0,0,0,0,0,3000,3000,0,0,0,0,3000,3000,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,2.38264,2.38264,0,0,0,0,2.3826435,2.3826435,0,0,0,0,2.382641145,2.382641145,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",3SypqI9uES8J3r3uiFUJ,Nmi074pMyMPwK6m2Ip7HOlmt0jj1,npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,,,fountain:SDsQ1gMR0omZYEziVJnZ;npub:npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,2026-04-25T14:37:13.987Z,2026-04-26T00:50:23.769Z,2026-04-30T00:01:02.582Z,1428,0,1428,0,0,0,1428,0,1428,0,0,0,1428,0,1428,0,0,0,1428,0,1428,0,0,0,1.11008,0,1.11008,0,0,0,1.11008,0,1.11008,0,0,0,1.1099254644000007,0,1.1099254644000007,0,0,0,1.1099299058000007,0,1.1099299058000007,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",HmKAh2EWz5NC3YX6tmEq,RUoGkVgmPtTT5hDt1yuHS9UjOU82,npub10gudflxfrvk6dzm3gwr8vwllnatsw2anlkuzjl6mw77a4hgj9aaqjagxvq,william_the_french,,fountain:t8MSXS85BqukhsDelCrD;npub:npub10gudflxfrvk6dzm3gwr8vwllnatsw2anlkuzjl6mw77a4hgj9aaqjagxvq;npub:npub15rnr0y725evntjc8whryzfgqptts5tezthq28arpea6q20tdm5gq62z5dt,2026-04-15T20:39:03.946Z,2026-05-12T21:34:54.894Z,2026-05-19T00:00:46.379Z,0,0,0,0,0,0,0,0,0,0,0,0,1255,1255,0,0,0,0,1255,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939147664,0.939147664,0,0,0,0,0.939151791,0.939151791,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",6aNShY2E4H1WqtC99iGb,351oDRNW4sPJ7HT9KgbUcxNIdjo2,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,Permanerd 🌱 💻,,fountain:9CtlNkiXZnDOAj5UT8Px;npub:npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,2026-04-22T17:00:48.914Z,2026-04-22T17:00:54.456Z,2026-04-30T00:04:46.185Z,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0.78734,0.78734,0,0,0,0,0.7873346999999999,0.7873346999999999,0,0,0,0,0.7873342489999999,0.7873342489999999,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",Aq0sFj6Wl7Cp1OwW4XmX,mPCQb8yenNZ4nSlGGrdB0xrcWXI2,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,rev.hodl,,fountain:6VdBYcJpq6oeu326P7IS;npub:npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,2026-04-20T18:50:38.916Z,2026-04-21T18:40:50.008Z,2026-04-30T00:04:41.189Z,0,0,0,0,0,0,620,620,0,0,0,0,620,620,0,0,0,0,620,620,0,0,0,0,0,0,0,0,0,0,0.46935,0.46935,0,0,0,0,0.469354924,0.469354924,0,0,0,0,0.4693539924,0.4693539924,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",ABUKr2zkmxhMhne7CzxF,k6dGIt9k2hRnm73z7BCUVVBQwtz1,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,shadrach@fountain.fm,shadrach,fountain:QHTmd73FmJgg0Id3Qd5S;npub:npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,2026-05-07T00:20:03.828Z,2026-05-07T00:20:15.056Z,2026-05-14T00:00:25.287Z,0,0,0,0,0,0,323,323,0,0,0,0,323,323,0,0,0,0,323,323,0,0,0,0,0,0,0,0,0,0,0.2628,0.2628,0,0,0,0,0.2628047187,0.2628047187,0,0,0,0,0.2628055704,0.2628055704,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",5ZmbJxX4taCIBpyW3j1a,YZpbHCrMRCNz4JiTzmSneMHPjbO2,npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,AliceA,,fountain:vm2GvyEXbSczpOSDHs9w;npub:npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,2026-04-21T16:55:43.846Z,2026-04-21T16:55:49.331Z,2026-04-30T00:04:41.688Z,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.15189,0.15189,0,0,0,0,0.1518935,0.1518935,0,0,0,0,0.151888645,0.151888645,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",5KLtdHgCf6azlOTHhiiG,,,Anonymous,,uuid:e495e3a1-43e0-414e-ab6b-2d9d944dce07,2026-04-15T20:33:33.885Z,2026-04-15T20:33:33.955Z,2026-04-30T00:03:48.780Z,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.14982,0.14982,0,0,0,0,0.149819,0.149819,0,0,0,0,0.14982,0.14982,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",zPIZw0kMW7NLzr8ZiPSI,YZRMChO9WbYBkMzwkTJzNSXLj0y1,npub1uu05m8nl7hcns53g7tpzqalnncnpzx9vf70435s46ykfjtlrwmmqk47qum,PoWplease,,fountain:0FhKx1GuleuK6kng9qgM;npub:npub1uu05m8nl7hcns53g7tpzqalnncnpzx9vf70435s46ykfjtlrwmmqk47qum,2026-04-17T14:08:28.893Z,2026-04-17T14:08:34.456Z,2026-04-30T00:03:55.390Z,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07727300000000001,0.07727300000000001,0,0,0,0,0.077269,0.077269,0,0,0,0
EPISODE,D1Z2oJExWQIqEmrg95TL,007,"How Meetups can Benefit from V4V, Nostr and Valuechains | Ep. 007",IdJMmuNrMvivPdJjCWed,Qs9sjkFT2UT7zDrz9alFG3dszGf1,,behybr@fountain.fm,,fountain:5yiQ6dmJpCUGbgOeryJB,2026-04-24T17:55:14.400Z,2026-04-24T17:57:24.341Z,2026-04-30T00:00:34.876Z,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,0.0272,0,0.0272,0,0,0,0.0272,0,0.0272,0,0,0,0.027221499200000002,0,0.027221499200000002,0,0,0,0.027218346100000002,0,0.027218346100000002,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",e1dykockAHyyBrLVpkzk,VG78QtXuevPiJdIj5ZCyVqRX6c53,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,logues@fountain.fm,logues,fountain:rncGzbsVVjleYJ3aIgd8;npub:npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,2026-06-10T15:34:18.955Z,2026-06-10T19:43:46.064Z,2026-07-10T00:00:59.713Z,0,0,0,0,0,0,0,0,0,0,0,0,2812,0,2812,0,0,0,2812,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7481669999999976,0,1.7481669999999976,0,0,0,1.7481699999999976,0,1.7481699999999976,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",dvnUPhWppyA42L6nk2S5,IalGvWfaCeUDfU38Llvpsalg6T32,npub1t49ker2fyy2xc5y7qrsfxrp6g8evsxluqmaq09xt7uuhhzsurm3srw4jj5,undisciplined@fountain.fm,undisciplined,fountain:mYmb0INB75fJKxiklgyT;npub:npub1t49ker2fyy2xc5y7qrsfxrp6g8evsxluqmaq09xt7uuhhzsurm3srw4jj5,2026-06-14T19:32:33.890Z,2026-07-08T23:55:40.627Z,2026-07-14T00:00:32.099Z,840,840,0,0,0,0,840,840,0,0,0,0,1260,1260,0,0,0,0,1260,1260,0,0,0,0,0.52257,0.52257,0,0,0,0,0.52257,0.52257,0,0,0,0,0.7903892920000002,0.7903892920000002,0,0,0,0,0.7903897968000001,0.7903897968000001,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",TrHF0pcdwiX4yqNAnpdp,O0t9roBWWUYZNulUFYJ3qJAX2LQ2,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,pleb2polymath@fountain.fm,pleb2polymath,fountain:j5sIB6SPNw3y4nB6V3RY;npub:npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,2026-06-06T14:40:58.958Z,2026-06-06T21:12:16.021Z,2026-07-06T00:01:01.113Z,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,1150,0,0,0,1150,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6978874799999993,0,0.6978874799999993,0,0,0,0.6978899369999993,0,0.6978899369999993,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",2fEbprX04H2MNJ4thjUZ,351oDRNW4sPJ7HT9KgbUcxNIdjo2,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,permanerd@fountain.fm,permanerd,fountain:9CtlNkiXZnDOAj5UT8Px;npub:npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,2026-06-06T17:56:03.914Z,2026-06-06T17:56:06.299Z,2026-07-06T00:01:01.040Z,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6058497,0.6058497,0,0,0,0,0.6058492990000001,0.6058492990000001,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",qZJHnsv3TT0EhiF1CCre,BdakMeC2F8NRD9jEw6Jn2yHtUIf2,npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,code27@fountain.fm,code27,fountain:Rtucj25kWVXAmvk8kDXD;npub:npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,2026-06-04T18:30:58.884Z,2026-06-04T18:31:04.375Z,2026-07-04T00:01:06.901Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3176082,0.3176082,0,0,0,0,0.317607494,0.317607494,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",JXXF7vrKwKBY5rS5bDoC,MOEznH85cINjrSAwP4n1TCdtCxJ3,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,user81746689@fountain.fm,user81746689,fountain:6Anb8v4DtKfCBLxQsuCD;npub:npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,2026-06-06T12:57:33.821Z,2026-06-06T12:57:38.736Z,2026-07-06T00:01:00.405Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305272,0.305272,0,0,0,0,0.30527656000000003,0.30527656000000003,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",825CE4el8aBnOhKZy5Eb,26OOjHAbUMQlSkcD0SaP1N78SH62,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,bullishclips@fountain.fm,bullishclips,fountain:y2NBwBJsfQPbmJjtVjeY;npub:npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,2026-06-09T15:47:39.222Z,2026-06-09T15:47:41.733Z,2026-07-09T00:01:41.602Z,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13524729270000002,0.13524729270000002,0,0,0,0,0.13524680500000003,0.13524680500000003,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",ry6uSrnIe3Q1Ypw7bHe5,6BwQmhaZzOhFzQIb4NT1v96qPbA3,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,NostrGang@fountain.fm,NostrGang,fountain:7yFU6TDVQCUATGqYb4xT;npub:npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,2026-06-05T00:48:19.010Z,2026-06-05T00:48:21.519Z,2026-07-05T00:01:09.895Z,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770522918,0.0770522918,0,0,0,0,0.0770504598,0.0770504598,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",NokW795ga41U8oxhKCMd,R07KkRyXYGObn7pgD0aydt78km83,npub1hsgepx397hx2fujq5dvzgwynpt4hnnjfhlq4vqjdntlxku67vt6s85gyeh,user68699982@fountain.fm,user68699982,fountain:xleyutBphSsHkZ5Mzjir;npub:npub1hsgepx397hx2fujq5dvzgwynpt4hnnjfhlq4vqjdntlxku67vt6s85gyeh,2026-06-14T00:43:39.042Z,2026-06-14T00:43:39.211Z,2026-07-14T00:01:21.001Z,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006452237,0.006452237,0,0,0,0,0.00645,0.00645,0,0,0,0
EPISODE,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",wRsZdP7zBRutNgu2L25g,,,ChadF and 33 others,,uuid:f7922a0adb3fa4dda5eecaa62f6f7ee6159f7f55e08036686c68e08382c34788,2026-06-07T15:51:23.773Z,2026-06-07T15:51:23.846Z,2026-07-07T00:01:23.698Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006203639,0.0006203639,0,0,0,0,0.00062,0.00062,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",PA6DcSSFXsq10hU0qb8T,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,user82925646@fountain.fm,user82925646,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-05-15T11:40:51.926Z,2026-05-15T11:40:55.627Z,2026-05-19T00:01:32.177Z,5000,5000,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,4.03055,4.03055,0,0,0,0,4.03055,4.03055,0,0,0,0,4.0305475,4.0305475,0,0,0,0,4.030546825,4.030546825,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",PO6NGLmext3w5QKUevY0,VG78QtXuevPiJdIj5ZCyVqRX6c53,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,logues@fountain.fm,logues,fountain:rncGzbsVVjleYJ3aIgd8;npub:npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,2026-05-19T14:41:33.984Z,2026-05-19T15:32:32.268Z,2026-05-19T15:32:32.268Z,1201,0,1201,0,0,0,1201,0,1201,0,0,0,1201,0,1201,0,0,0,1201,0,1201,0,0,0,0.9173090000000004,0,0.9173090000000004,0,0,0,0.9173090000000004,0,0.9173090000000004,0,0,0,0.9173090000000004,0,0.9173090000000004,0,0,0,0.9173070000000003,0,0.9173070000000003,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",3GpZuPkuBsYSBWVn8E6I,351oDRNW4sPJ7HT9KgbUcxNIdjo2,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,permanerd@fountain.fm,permanerd,fountain:9CtlNkiXZnDOAj5UT8Px;npub:npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,2026-05-13T23:21:13.933Z,2026-05-13T23:21:18.806Z,2026-05-19T00:01:21.279Z,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0.79334,0.79334,0,0,0,0,0.79334,0.79334,0,0,0,0,0.7933283999999999,0.7933283999999999,0,0,0,0,0.7933300279999999,0.7933300279999999,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",rhfyP2u7d1bsxNohnz2H,MOEznH85cINjrSAwP4n1TCdtCxJ3,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,user81746689@fountain.fm,user81746689,fountain:6Anb8v4DtKfCBLxQsuCD;npub:npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,2026-05-16T12:11:43.857Z,2026-05-16T12:11:46.331Z,2026-05-19T00:01:39.681Z,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0.39021,0.39021,0,0,0,0,0.39021,0.39021,0,0,0,0,0.39022515,0.39022515,0,0,0,0,0.39022085050000005,0.39022085050000005,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",7FcUMgvtaZEw24jcvnWX,k6dGIt9k2hRnm73z7BCUVVBQwtz1,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,shadrach@fountain.fm,shadrach,fountain:QHTmd73FmJgg0Id3Qd5S;npub:npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,2026-06-08T10:45:13.936Z,2026-06-08T10:45:16.360Z,2026-07-08T00:01:18.197Z,0,0,0,0,0,0,0,0,0,0,0,0,323,323,0,0,0,0,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2040547009,0.2040547009,0,0,0,0,0.20405763279999997,0.20405763279999997,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",LTNLBTkbJhxmSm3qRIrH,,npub10hapemlpfhemcx5wrmdld07xswr8q4p42vexp0xqtfh94vhg5n0qt6k0u6,Nostr Value Pack,,npub:npub10hapemlpfhemcx5wrmdld07xswr8q4p42vexp0xqtfh94vhg5n0qt6k0u6,2026-05-17T17:37:39.430Z,2026-05-17T17:37:49.907Z,2026-05-19T00:01:54.681Z,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0.17226,0.17226,0,0,0,0,0.17226,0.17226,0,0,0,0,0.172256,0.172256,0,0,0,0,0.172257,0.172257,0,0,0,0
EPISODE,My7odT0MuyDuyh3Y3fw8,011,"Local Bitcoiners • Attendee to Organizer to Conference Host: Portland, OR | Ep. 011",4BHoId4kAY7Vs8AHeorX,6BwQmhaZzOhFzQIb4NT1v96qPbA3,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,NostrGang@fountain.fm,NostrGang,fountain:7yFU6TDVQCUATGqYb4xT;npub:npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,2026-05-17T14:31:18.837Z,2026-05-17T14:31:21.284Z,2026-05-19T00:01:44.379Z,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0.07803,0.07803,0,0,0,0,0.07803,0.07803,0,0,0,0,0.07803499,0.07803499,0,0,0,0,0.0780334433,0.0780334433,0,0,0,0
EPISODE,NFBJRwFDW34wNHkujo3e,003,"Local Bitcoiners • Meetups & Podcasts are the Signal: Ottawa, CA | Ep. 003",ibe93DK5PyyJNdnHYrqe,wBHeoBISpFargiwQptg0FaaIwt23,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,Wartime,,fountain:9ZMfG0jX1BNx3NR6qMFp;npub:npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,2026-03-03T17:32:28.975Z,2026-03-03T18:22:59.552Z,2026-04-02T00:02:29.682Z,0,0,0,0,0,0,0,0,0,0,0,0,6666,6666,0,0,0,0,6666,6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5541232088,4.5541232088,0,0,0,0,4.554127338000001,4.554127338000001,0,0,0,0
