settled_at,payment_hash,source,app,kind,sender_npub,sender_name,episode_id,episode_num,episode_title,show_level,total_sats,our_sats,divisor,total_sats_method,message,reed_sats,rev_sats,aquafox_sats,guests_sats,fountain_sats,uncertain_sats
2026-07-09T12:17:03Z,fb2def246fb7aec7f56d8c8872bd444209a9bc4e42259f50849c0c83e38c45c1,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,rPKfsikJqyzTYCuSSv6D,019,"Local Bitcoiners • Recording the Revolution w/Shannon: Columbus, OH | Ep. 019",false,111,37,1.0,fountain api,I love how you guys are just building building building 🤙🏻,36,37,0,36,2,0
2026-07-09T11:25:00.790Z,,fountain_stream,Fountain,stream,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,,rPKfsikJqyzTYCuSSv6D,019,"Local Bitcoiners • Recording the Revolution w/Shannon: Columbus, OH | Ep. 019",false,1322,,,fountain supporters firestore,,437,436,0,423,26,
2026-07-09T08:29:09Z,be2b6f93a214a39cd2c3b479a1449a2b39d1afddf6d4844c206e9e34d8887dff,website,localbitcoiners.com,boost,npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,,rPKfsikJqyzTYCuSSv6D,019,"Recording the Revolution w/Shannon: Columbus, OH | Ep. 019",false,3400,1650,1.0,boost receipt,"Guys, thanks again for the 21k Sats.  I woke up the other morning and was really surprised to see that zap!  Great start to the day.  To clear up a mystery (j/k) it’s pronounced ( wit sixer ).  All good fellas.  Shout out to Shannon from Columbus.  We met him at the Cleveland Bitcoin Halving Party a few years ago.  A few of us met him for breakfast the next day and he gave us great advice on how to get our meetup rolling.  Nice guy.  A few of our group have been down to C-bus for their events and I’ve heard nothing but great things.  Cheers!",1122,1122,68,1088,0,0
2026-07-09T01:17:48Z,fd487a6ba8bb8ddd5947d207d32e325fed672d3ff2e69d501e66a27e74b8f348,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,I just posted a meetup on localbitcoiners.com/meetups!\n\nnostr:naddr1qvzqqqrukvpzqyq6zykg4hpwd8sqqvg5luwp6d4hln0qdkzdg7tgukva2krjrvxlqy2hwumn8ghj7un9d3shjtnyv9kh2uewd9hj7qg6waehxw309a5xzan9dch8qetjd4skuetjvshxxmmd9uq3samnwvaz7tmjv4kxz7fwvehh2mn5v95kutnxd5hsqyrzxgenzepex3jnqvpsxdjrsve52stuug,139,139,142,0,0,0
2026-07-09T01:10:16Z,8ba30b89fa58254f11ac13796bf03c17bf4cf39f1256ecfb56b1cc3d1f34bb8e,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,rPKfsikJqyzTYCuSSv6D,019,"Recording the Revolution w/Shannon: Columbus, OH | Ep. 019",false,1208,587,1.0,boost receipt,"Great episode guys. Shannon was another great guest. How is it that all Bitcoin Meetup organizers are so articulate. I would imagine they are good looking as well. \n\nShoutout to the Comox Valley Bitcoin at the Beach meetup. The venue was the beach and it went swimmingly. There were burgers, baked goods, tallow and lard, plants and freeze dried products for sale for BTC. I think it is a beautiful beginning to a Bitcoin market.",398,399,24,387,0,0
2026-07-08T23:55:33Z,c793b5b2afc234611b73841029b525ae686d509b0243f3067e42b329079dd680,fountain_boost,Fountain,boost,npub1t49ker2fyy2xc5y7qrsfxrp6g8evsxluqmaq09xt7uuhhzsurm3srw4jj5,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,420,139,1.0,fountain api,"Following up on your comments about Stacker News. It’s not that they want it to be siloed away from nostr. \n\nIt was started before nostr was a thing and they’re building integration. Right now it’s similar to Fountain: if you have an npub, your posts can go out to nostr relays and be broadcast as notes but not everyone does and their posts live entirely on the site. I believe further integration is on the devs roadmap.",139,139,0,134,8,0
2026-07-08T23:43:27Z,8b935e95a59b6cf1bdd2a6e3c6a56874573d7c76642542d32532da0e4125308e,fountain_boost,Fountain,boost,npub1t49ker2fyy2xc5y7qrsfxrp6g8evsxluqmaq09xt7uuhhzsurm3srw4jj5,,Mb8UVvZvDOoSxUobeHzq,014,"Local Bitcoiners • Permaculture for Bitcoin Culture w/Sourcenode: Greenville, SC | Ep. 014",false,420,139,1.0,fountain api,"Following up on your comments about Stacker News. It’s not that they want it to be siloed away from nostr. \n\nIt was started before nostr was a thing and they’re building integration. Right now it’s similar to Fountain: if you have an npub, your posts can go out to nostr relays and be broadcast as notes but not everyone does and their posts live entirely on the site. I believe further integration is on the devs roadmap.",139,139,0,134,8,0
2026-07-08T04:14:06Z,1c0cb1eb63e5fa7722ad4216bd8f20542def67a78bd0b13a9c1cb1087be08d86,website,localbitcoiners.com,boost,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,🏎️🏎️🏎️\n\nnostr:naddr1qvzqqqrukvpzqumxj5we3tg5h3hhy6ctfdf607t3txhpwnp6ndnhxxxc52c4u0svqqgxzwpsvv6rsefc89nrvwf4v9jx2k38d80,139,139,142,0,0,0
2026-07-07T19:30:41Z,00b0bd35cc358c52b3db8a25cf6133360710a2e106c8e288dfeb4e9cb9d55cdc,website,localbitcoiners.com,boost,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,"We've been cooking out at the South Bend meetup, join us for some food and discussion. Lang Lab now accepts Bitcoin and they're hodling it! Yeehaw!\nI just posted a meetup on localbitcoiners.com/meetups!\n\nnostr:naddr1qvzqqqrukvpzqngz8n5al4660uc8tw8guzzqpzlp0g0h2rrrkh08y8nwlzp6m3m9qyt8wumn8ghj7ur4wfcxcetjv4kxz7fwvdhk6tcprpmhxue69uhhyetvv9ujuen0w4h8gctfdchxvmf0qy2hwumn8ghj7un9d3shjtnyv9kh2uewd9hj7qqsv56xvvn9xvcr2wtr8y6nwdmrvym3rxzx",139,139,142,0,0,0
2026-07-07T19:25:00Z,fc454414801c28151055ca4d269b45ac8c05bdec42f70c7eac7def8d2c90ff4d,website,localbitcoiners.com,boost,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,Wash the pleb slop off with a firehose of technical discussion at Chicago Bitdevs!\nI just posted a meetup on localbitcoiners.com/meetups!\n\nnostr:naddr1qvzqqqrukvpzqngz8n5al4660uc8tw8guzzqpzlp0g0h2rrrkh08y8nwlzp6m3m9qyt8wumn8ghj7ur4wfcxcetjv4kxz7fwvdhk6tcprpmhxue69uhhyetvv9ujuen0w4h8gctfdchxvmf0qy2hwumn8ghj7un9d3shjtnyv9kh2uewd9hj7qqsxc6xzetzxqmnqef4vd3r2cejxseq3f23,139,139,142,0,0,0
2026-07-07T19:23:30Z,064b88db8501af5d29db3beea8c56893bfabeb17d3d91210f22fd494172d5781,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,PfxSpLSelb60eIHqjiSC,002,"Local Bitcoiners • Meetups are the Ultimate Web of Trust: Jersey City, NJ | Ep. 002",false,101,33,1.0,fountain api,🧡💜,34,33,16,16,2,0
2026-07-07T18:58:11Z,f92cb0059cec980c993d08976fb311585b1fa83bb60e61b9d80170293d362a6a,website,localbitcoiners.com,boost,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,"The next SWMI meetup is one not to be missed. We will be celebrating the last meetup at Dwellers Co Working Space. It's been an ideal location for a meetup, this is the last chance to experience it's greatness!\nI just posted a meetup on localbitcoiners.com/meetups!\n\nnostr:naddr1qvzqqqrukvpzqngz8n5al4660uc8tw8guzzqpzlp0g0h2rrrkh08y8nwlzp6m3m9qyt8wumn8ghj7ur4wfcxcetjv4kxz7fwvdhk6tcprpmhxue69uhhyetvv9ujuen0w4h8gctfdchxvmf0qy2hwumn8ghj7un9d3shjtnyv9kh2uewd9hj7qqsxq6xyv3nv33xywrpvy6ngcnz8ywtsgdm",139,139,142,0,0,0
2026-07-07T16:45:29Z,c0d56a4b9e66b211d6bcdb96c0fe4ef4e8b8be808c4e8dc4091c2d0bbfd99a58,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,NFBJRwFDW34wNHkujo3e,003,"Local Bitcoiners • Meetups & Podcasts are the Signal: Ottawa, CA | Ep. 003",false,101,33,1.0,fountain api,🧡💜,34,33,0,32,2,0
2026-07-07T15:37:03Z,8657b83fa8cecf40a8149892047d65c75bffe976086c5499275961ac5ef77720,fountain_boost,Fountain,boost,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,111,37,1.0,fountain api,Voicemails sound fun. Maybe nostr:npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s can cook something up with NIP-A0. Might add support in #Circl too. 👀,36,37,0,36,2,0
2026-07-07T15:32:29Z,6e8c2a321c79e99432b252661c6b3be7100b26fdc664d7b97f2f8408bfc6f8ee,fountain_boost,Fountain,boost,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,111,37,1.0,fountain api,Bullish,36,37,0,36,2,0
2026-07-06T04:37:46Z,53efc31b54e6101b3ab610078a6d7d7d233c861acee12c3ba8a58e5e955c2b7b,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,bBf4IJhsERLpTYeRESOa,018,"Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,1234,409,1.0,boost receipt,Thanks for the #YATA love. You mentioned a voice mail possibility. It may be a fun addition to have a line for meetup reports similar to the No Agenda podcast. Let people say hey from their meetups and play them on the show. Hopefully I'm boosting the correct episode....,407,407,25,395,0,0
2026-07-06T04:34:40Z,84a3b2f35e536016214f8e43d0fb42a975c2825907b0ab53d0de11ea122b3b66,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,1111,368,1.0,boost receipt,"I probably boosted the wrong episode. I can't seem to login to Fountain on GrapheneOS using Amber. It is my usual method of boosting and I am in the market for a new app, but none seem to fit the bill. Long live Nostr integration on localbitcoiners.com.",366,367,22,356,0,0
2026-07-06T01:20:44Z,2556b8e745210cbe98123d6ce3f64acaf6e1d3598363dd4534f6fb114a04e2d0,fountain_boost,Fountain,boost,npub13q8evu294dnt20vacfuagj5hy2agwhfr93el8h68qlg708zrxm8qnd6vpv,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,4242,1400,1.0,fountain api,V4V’ing. Thanks gents.,1400,1400,0,1357,85,0
2026-07-05T11:57:26Z,fea6dfb4626059523af94fcb4ab2849bd603f972a6427e1edea0db0ab915623f,zap,nostr zaps,zap,npub1dgpt04w4c88wc0g262xaw8zvlm4mvwtmjhl0tn2sxtyjywsn6q4qt8ka3a,,,,,true,13,13,1.0,zap receipt,,0,0,13,0,0,0
2026-07-04T12:49:17Z,c6164443a0e8e74662347b2aaed7416a659e816ace2afd42096f567e4498ba70,website,localbitcoiners.com,boost,npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,,Q48WBr6nT3mrbwMZ8ydY,,Local Bitcoiners,true,420,138,1.0,boost receipt,I just posted a meetup on localbitcoiners.com/meetups!\n\nnostr:naddr1qvzqqqrukvpzpmz9cawkkqsvar27q3cr74t9kgm8pphwklge20n3hgkcda55mrg0qythwumn8ghj7un9d3shjtnswf5k6ctv9ehx2ap0qyvhwumn8ghj7urjv4kkjatd9ec8y6tdv9kzumn9wshsqypsvcmnqvfs8y6xydmx89nrqcnplk7cj7,139,139,142,0,0,0
2026-07-04T00:49:57Z,c475602d414400342d8b5669988328b2e9fad82d7a448e4d131e634558fa9ac8,website,localbitcoiners.com,boost,npub1tyl66fspw4g056jvmfk8xwy94je8yknxlpf7whjgq3d53h9elkgqdujvan,,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,980,330,1.0,boost receipt,Great discussion on the value of Meetups! Shoutout to my homies in the Grand Rapids Bitcoin Meetup group!,323,323,20,314,0,0
2026-07-03T19:58:46Z,cbf8122134f3aa6870d8ed299648b126042564f635a0b8daad83b64d81df406c,zap,nostr zaps,zap,npub105d309x75gk4zmdvd9lzch3m89veky4hc6cw57cndvfj33aqs38qmyuhce,,,,,true,21,21,1.0,zap receipt,Great post 👍,0,0,21,0,0,0
2026-07-03T19:29:25.178Z,,fountain_stream,Fountain,stream,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,,bBf4IJhsERLpTYeRESOa,018,"Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,1308,,,fountain supporters firestore,,431,432,0,419,26,
2026-07-03T17:35:10Z,14791297f5a0849c1e06cfc7cb134d10d1c58edd7228a13b8da0f6ab81c6eda2,fountain_boost,Fountain,boost,,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,6900,2277,1.0,fountain api,"Pre listen boost. Appreciate you guys, as always 🫡",2277,2277,0,2208,138,0
2026-07-03T15:19:19Z,77d930064dc8f2b0b378aae35e91de090ec79fe2641b5756a9eb514e7fea5c4b,fountain_boost,Fountain,boost,npub1qjhr8se64q78dvvpftv6lazgfukgg22wj0kjtjfr6x2gwfeg6j2ssju7c0,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,2000,660,1.0,fountain api,separate money from state,660,660,0,640,40,0
2026-07-03T14:55:41Z,20fcc48c91611a0957f8d54e4cd87926af591ca8562ac2be80c7181c225d9c67,website,localbitcoiners.com,boost,npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,,bBf4IJhsERLpTYeRESOa,018,"Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,5000,1650,1.0,boost receipt,"I’m in agreement with Talia…. Social interaction is the way to go.  Knowledge of Bitcoin will grow with social interaction.  Each group can grow their base through educating those members once the members show interest in certain subjects in the bitcoin ecosphere. Each member of a group will have their strengths and weaknesses and as result there are tons of opportunities. Education programs within each group can blossom if you give the members time to be a part of a social structure that shows that their friendship is valued.  IMO.  Next Cleveland Bitcoin Meetup is on July 10, 7pm at Saucy Brew Works in Cleveland. Hope to see you there",1650,1650,100,1600,0,0
2026-07-03T13:46:27Z,572a4a6058eb6e08a3849226955850f875d41a072c55bec574819bdd202f986f,zap,nostr zaps,zap,npub1uzt238htjzpq39dxmltlx60vxym9fetk9czz6kddq6fhvkf4z3usy9qtrh,,,,,true,10,10,1.0,zap receipt,,0,0,10,0,0,0
2026-07-02T23:39:55.180Z,,fountain_stream,Fountain,stream,npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,,bBf4IJhsERLpTYeRESOa,018,"Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,1020,,,fountain supporters firestore,,337,337,0,326,20,
2026-07-02T23:21:27Z,47b0bb673e92ba9e46c09429cca2170cafc98a111430aa0c624e65b20b78d84f,fountain_boost,Fountain,boost,npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,421,139,0.33,sat math 0.33,*no comment with boost*,139,139,0,135,8,0
2026-07-02T23:17:24.978Z,,fountain_stream,Fountain,stream,npub10xvczstpwsljy7gqd2cselvrh5e6mlerep09m8gff87avru0ryqsg2g437,,bBf4IJhsERLpTYeRESOa,018,"Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,396,,,fountain supporters firestore,,130,131,0,127,8,
2026-07-02T22:20:10Z,6b4e055de628eb794ebff8e96f56ed91fc1684706d971bf99f1d6d9f8054b48b,fountain_boost,Fountain,boost,npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,2000,660,1.0,fountain api,"Thanks, Gents.",660,660,0,640,40,0
2026-07-02T20:51:44Z,a48bebbc6bf12643be33797d37cbd7389afb64e8318245a9bcc941cdbad72ec9,website,localbitcoiners.com,boost,,,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",false,100,33,1.0,boost receipt,Great points.,33,33,34,0,0,0
2026-07-02T18:35:59Z,598df977c07ea01e56043a65f26a00d7789dd1d29be46e39904b6ed4be72b2dc,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,250,83,1.0,fountain api,I think it would be neat to make a “Cards Against Humanity” type of game…Coins for Humanity? 🤔,83,82,0,80,5,0
2026-07-02T11:23:50Z,8a15cef15bde4d78ceb4014a9370b43d2cf61aa57790e943114fa83f63674065,fountain_boost,Fountain,boost,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",false,5000,1650,1.0,fountain api,Hope you guys are enjoying the Summer 🌞,1650,1650,0,1600,100,0
2026-06-30T10:44:23Z,dbd21c145e53b091d871f9a90c21e4428d6d87f2129ad724c49ede66fd054216,fountain_boost,Fountain,boost,npub1t49ker2fyy2xc5y7qrsfxrp6g8evsxluqmaq09xt7uuhhzsurm3srw4jj5,,UwNRlGvYCau5FGkyULdo,016,"Local Bitcoiners • Parallel Systems for Silent Bitcoiners w/Bit_ish: Cleveland, OH | Ep. 016",false,420,139,1.0,fountain api,I love the idea of using meetups (and any other existing concentration of bitcoiners) as distribution hubs for bitcoin products.,139,139,0,134,8,0
2026-06-30T09:12:30Z,140c23f0e61e351bdc233ec37e410adebb552faa09dc29fee4fbf71c2e630727,fountain_boost,Fountain,boost,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,5000,1650,1.0,fountain api,"Ohio is alright, but Michigan is better. ✋🏻",1650,1650,0,1600,100,0
2026-06-26T23:02:43Z,14e233fcd8b73b3a1e04b511992a03029c0b80f2db51c960dac5669fdb02cab6,fountain_boost,Fountain,boost,npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,199,66,1.0,fountain api,"Sats standard is the way! 🧡 Order a Nostr Value Pack for 210,000 sats. 📈",65,66,0,64,4,0
2026-06-26T14:57:48Z,31b650ff4afb277dbcefbf7399db270aa8916b438518a2ab86797d61e88478f1,fountain_boost,Fountain,boost,npub1a3zuwhttqgxw340qgupl24jmydnssmht05v48ecm5tvx762d358sexf24q,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,5000,1650,0.33,sat math 0.33,So many great topics in this podcast.  I can relate to many of them.  Definitely start your own meetup.  Cleveland Bitcoin had two different groups going who didn’t know of each other and one day one person (Rocko) connected the dots for our group.  We instantly doubled in size.  It can happen.  Also want to mention that the longer I’ve been in bitcoin I began to actually enjoy spending sats vs only saving them.  It will sneak up on you and it becomes very satisfying.  Save them up but spend a little too.,1650,1650,0,1600,100,0
2026-06-25T20:58:49.484Z,,fountain_stream,Fountain,stream,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,1470,,,fountain supporters firestore,,486,485,0,470,29,
2026-06-25T20:58:37Z,9513d4a5e55025bd420ed99abcace43790107058e96281675a0de8cc4a172b13,fountain_boost,Fountain,boost,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,4000,1320,1.0,fountain api,"I lean into the streaming sats feature a lot, and one reason is a way to experiment with unit of account and V4V. I'm still working out my thoughts on it. I think Rev's point about velocity is somewhere in there, and I didn't have a word for it before",1320,1320,0,1280,80,0
2026-06-25T20:32:34.575Z,,fountain_stream,Fountain,stream,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,1351,,,fountain supporters firestore,,446,446,0,432,27,
2026-06-25T18:00:42Z,,castamatic_stream,Castamatic,stream,,ChadF,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,1342,443,,castamatic stream aggregate,,443,443,0,429,27,
2026-06-25T17:35:21Z,5d90c43dd095582b788b433e256e5838a5d2cce08406be42a56dbbed4e514a69,fountain_boost,Castamatic,boost,,ChadF,Xwgh7I9uZLY08uVepuIN,017,"The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,3333,1100,1.0,castamatic api,Guest discount is a great way of thinking about someone boosting their own episode since their split just goes back to them. Also ties any message they send to their episode going forward. ,1099,1100,0,1067,67,0
2026-06-25T14:49:26Z,33d4a40e3b27ee20c17fc0a2a35e7569d8189913fb3d2ed48a0ef2f423482f23,website,localbitcoiners.com,boost,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,,UwNRlGvYCau5FGkyULdo,016,"Parallel Systems for Silent Bitcoiners w/Bit_ish: Cleveland, OH | Ep. 016",false,1111,368,1.0,boost receipt,Another great episode. Thanks for continuing to produce quality content,366,367,22,356,0,0
2026-06-25T14:25:50Z,fa1a1595a07e1505a72c9c50a555fcb38fd3074af50b7c8f0a44aab70fa67147,fountain_boost,Fountain,boost,,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,2500,825,1.0,fountain api,Great rip as always fellas 🫡,825,825,0,800,50,0
2026-06-25T14:09:33Z,de6e862ff02a4491eaa79c6905c933a5c188e8c81c60aaceee20917f267f2a64,fountain_boost,Fountain,boost,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,,Xwgh7I9uZLY08uVepuIN,017,"Local Bitcoiners • The Subjective Value of Meetups w/Clay Seal: Cincinnati, OH | Ep. 017",false,101,33,1.0,fountain api,Did he say Bitlife crisis? 🤣love it,34,33,0,32,2,0
2026-06-24T23:15:15Z,3722d191a76e4ce064a09823006b08bb9151417549c351ee5957e644321bb1da,zap,nostr zaps,zap,npub1avlfy74e7pmhtc2wxjnp5v5ag59jmz6jkaeurkaqgp9segw97s9qycq6k3,,,,,true,21,21,1.0,zap receipt,🤝🏻,0,0,21,0,0,0
2026-06-24T18:10:48Z,fb37876da7e7635e0daf39e3331f6bda79d2b97e9d311f6e0a3014115e4fb3ef,zap,nostr zaps,zap,npub15ypxpg429uyjmp0zczuza902chuvvr4pn35wfzv8rx6cej4z8clq6jmpcx,,,,,true,21,21,1.0,zap receipt,BULLISH,0,0,21,0,0,0
2026-06-24T16:19:30Z,2f3b175dd6020e3646123815f324e1a2e45be6ce0dc1dcc9bfc0f355f4146ab9,zap,nostr zaps,zap,npub15ypxpg429uyjmp0zczuza902chuvvr4pn35wfzv8rx6cej4z8clq6jmpcx,,,,,true,21,21,1.0,zap receipt,BULLISH,0,0,21,0,0,0
